-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2014 through 12/31/2024 in LST
Location: Latitude  56.269   Longitude 9.148 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 36.83 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
PS        MERRA-2 Surface Pressure (kPa) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
QV2M      MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
YEAR,MO,DY,HR,WD50M,WS50M,PS,T2M,QV2M
2016,11,12,19,174.6,6.88,102.02,-0.38,3.53
2016,11,12,20,175.9,6.8,102.02,-0.56,3.49
2016,11,12,21,176.0,6.61,102.03,-0.65,3.47
2016,11,12,22,174.9,6.43,102.04,-0.69,3.45
2016,11,12,23,174.7,6.41,102.05,-0.7,3.44
2016,11,13,0,174.6,6.42,102.06,-0.72,3.43
2016,11,13,1,173.9,6.45,102.05,-0.78,3.41
2016,11,13,2,172.6,6.59,102.04,-0.93,3.37
2016,11,13,3,171.4,6.7,102.03,-1.09,3.31
2016,11,13,4,172.0,6.84,102.05,-1.27,3.25
2016,11,13,5,173.7,6.79,102.07,-1.38,3.21
2016,11,13,6,175.8,6.64,102.1,-1.48,3.18
2016,11,13,7,177.1,6.61,102.15,-1.65,3.13
2016,11,13,8,177.8,6.59,102.21,-1.82,3.1
2016,11,13,9,180.4,6.72,102.27,-1.53,3.12
2016,11,13,10,183.9,6.96,102.31,-0.88,3.18
2016,11,13,11,185.5,7.0,102.33,-0.01,3.25
2016,11,13,12,188.8,6.88,102.34,0.72,3.28
2016,11,13,13,191.8,6.44,102.36,1.03,3.32
2016,11,13,14,191.7,5.66,102.38,0.84,3.36
2016,11,13,15,188.6,5.43,102.39,-0.46,3.3
2016,11,13,16,188.3,6.01,102.41,-2.27,3.07
2016,11,13,17,190.3,6.67,102.44,-2.54,3.02
2016,11,13,18,191.5,7.25,102.46,-2.6,2.99
2016,11,13,19,192.6,7.38,102.49,-2.9,2.97
2016,11,13,20,193.4,7.21,102.52,-3.08,2.95
2016,11,13,21,194.3,6.94,102.53,-2.99,2.93
2016,11,13,22,196.1,6.67,102.53,-3.0,2.9
2016,11,13,23,198.2,6.52,102.52,-2.89,2.91
2016,11,14,0,197.3,6.61,102.49,-2.7,2.96
2016,11,14,1,194.8,6.71,102.46,-2.47,3.02
2016,11,14,2,192.3,6.83,102.44,-2.23,3.08
2016,11,14,3,190.6,7.07,102.42,-1.76,3.2
2016,11,14,4,188.6,7.26,102.38,-1.15,3.35
2016,11,14,5,189.4,7.53,102.33,-0.67,3.48
2016,11,14,6,189.5,7.93,102.29,-0.35,3.57
2016,11,14,7,191.0,8.13,102.28,-0.07,3.65
2016,11,14,8,191.4,8.21,102.27,0.32,3.76
2016,11,14,9,188.2,8.42,102.22,0.91,3.9
2016,11,14,10,187.1,8.55,102.16,1.51,4.06
2016,11,14,11,188.5,8.96,102.1,1.98,4.21
2016,11,14,12,190.6,8.95,102.03,2.33,4.32
2016,11,14,13,191.5,9.21,101.94,2.51,4.38
2016,11,14,14,191.8,9.4,101.85,2.62,4.41
2016,11,14,15,190.6,9.75,101.76,2.54,4.39
2016,11,14,16,189.6,10.15,101.69,2.39,4.35
2016,11,14,17,188.3,10.51,101.64,2.33,4.33
2016,11,14,18,188.2,10.68,101.58,2.31,4.33
2016,11,14,19,188.8,10.87,101.51,2.34,4.35
2016,11,14,20,190.7,10.42,101.45,2.47,4.4
2016,11,14,21,192.7,9.94,101.4,2.77,4.5
2016,11,14,22,198.3,9.48,101.34,3.13,4.62
2016,11,14,23,205.1,9.1,101.29,3.54,4.77
2016,11,15,0,216.8,8.82,101.23,4.12,4.98
2016,11,15,1,233.6,9.12,101.17,5.16,5.37
2016,11,15,2,242.6,9.38,101.11,5.84,5.66
2016,11,15,3,247.2,9.36,101.04,5.99,5.76
2016,11,15,4,250.2,9.29,100.99,6.08,5.82
2016,11,15,5,249.6,9.35,100.93,6.23,5.89
2016,11,15,6,245.5,9.29,100.88,6.48,5.99
2016,11,15,7,238.4,9.2,100.83,6.43,5.97
2016,11,15,8,234.9,9.45,100.79,6.88,6.11
2016,11,15,9,237.1,9.53,100.76,7.34,6.27
2016,11,15,10,244.0,9.6,100.73,7.95,6.51
2016,11,15,11,265.2,9.53,100.71,8.53,6.76
2016,11,15,12,288.9,9.53,100.72,9.46,7.15
2016,11,15,13,293.8,9.06,100.75,9.5,7.15
2016,11,15,14,299.1,9.43,100.79,8.71,6.7
2016,11,15,15,298.9,9.42,100.84,7.05,5.97
2016,11,15,16,295.1,9.52,100.9,6.04,5.61
2016,11,15,17,293.1,9.47,100.95,6.0,5.56
2016,11,15,18,292.6,9.41,100.98,5.95,5.5
2016,11,15,19,293.0,9.36,101.02,5.94,5.48
2016,11,15,20,292.8,9.19,101.04,6.0,5.5
2016,11,15,21,291.5,9.05,101.05,6.04,5.54
2016,11,15,22,290.4,9.1,101.05,5.53,5.4
2016,11,15,23,289.3,9.0,101.04,4.58,5.11
2016,11,16,0,287.1,8.8,101.01,3.98,4.93
2016,11,16,1,283.7,8.55,101.0,3.79,4.85
2016,11,16,2,277.0,7.72,100.96,3.73,4.82
2016,11,16,3,263.7,6.85,100.9,4.04,4.92
2016,11,16,4,247.3,6.54,100.83,4.16,4.95
2016,11,16,5,228.7,6.77,100.75,4.08,4.92
2016,11,16,6,210.6,7.46,100.63,4.31,5.0
2016,11,16,7,199.8,7.97,100.52,4.71,5.14
2016,11,16,8,193.3,8.13,100.42,4.56,5.14
2016,11,16,9,190.5,8.25,100.32,4.61,5.18
2016,11,16,10,192.3,8.43,100.2,5.1,5.34
2016,11,16,11,191.6,8.13,100.08,5.65,5.55
2016,11,16,12,191.7,7.99,99.94,5.91,5.66
2016,11,16,13,201.5,9.35,99.8,6.4,5.83
2016,11,16,14,204.9,9.52,99.66,6.79,6.01
2016,11,16,15,216.8,9.61,99.55,7.13,6.14
2016,11,16,16,226.5,10.5,99.46,7.12,6.09
2016,11,16,17,229.4,10.99,99.39,7.34,6.19
2016,11,16,18,247.9,11.42,99.37,7.92,6.42
2016,11,16,19,268.5,10.89,99.4,7.18,6.0
2016,11,16,20,272.2,10.0,99.47,5.64,5.28
2016,11,16,21,261.5,9.23,99.5,4.2,4.79
2016,11,16,22,248.7,9.15,99.52,3.63,4.6
2016,11,16,23,240.7,9.51,99.5,3.74,4.63
2016,11,17,0,240.6,10.07,99.47,4.4,4.8
2016,11,17,1,240.8,10.29,99.46,5.08,5.03
2016,11,17,2,242.9,10.37,99.45,5.49,5.16
2016,11,17,3,243.9,10.06,99.41,5.62,5.19
2016,11,17,4,243.1,9.66,99.38,5.44,5.13
2016,11,17,5,239.6,9.2,99.35,5.02,5.01
2016,11,17,6,235.9,9.23,99.32,4.65,4.91
2016,11,17,7,232.4,9.28,99.32,4.42,4.86
2016,11,17,8,227.7,9.21,99.31,4.32,4.87
2016,11,17,9,221.3,8.96,99.29,4.72,4.99
2016,11,17,10,214.5,8.69,99.25,5.44,5.21
2016,11,17,11,208.1,8.29,99.19,6.06,5.42
2016,11,17,12,205.5,8.32,99.12,6.33,5.55
2016,11,17,13,205.1,8.55,99.04,6.02,5.5
2016,11,17,14,203.6,8.55,98.97,5.54,5.38
2016,11,17,15,202.1,8.6,98.91,5.11,5.26
2016,11,17,16,199.8,8.26,98.88,4.65,5.17
2016,11,17,17,192.2,7.81,98.84,4.23,5.07
2016,11,17,18,181.1,7.99,98.78,3.86,4.98
2016,11,17,19,171.1,8.24,98.69,3.61,4.92
2016,11,17,20,160.6,8.55,98.59,3.43,4.87
2016,11,17,21,145.2,9.51,98.42,3.43,4.86
2016,11,17,22,150.9,12.77,98.19,3.47,4.84
2016,11,17,23,175.3,16.01,97.98,5.33,5.43
2016,11,18,0,202.2,17.01,97.92,7.42,6.0
2016,11,18,1,214.3,15.94,97.95,6.85,5.6
2016,11,18,2,215.3,15.31,97.98,5.99,5.21
2016,11,18,3,215.9,14.67,98.01,5.55,5.08
2016,11,18,4,217.0,13.32,98.05,5.19,4.95
2016,11,18,5,210.9,11.58,98.11,4.79,4.91
2016,11,18,6,210.4,11.17,98.15,4.57,4.86
2016,11,18,7,206.4,10.0,98.19,4.04,4.78
2016,11,18,8,199.9,9.25,98.24,3.53,4.72
2016,11,18,9,200.9,8.58,98.29,3.84,4.8
2016,11,18,10,197.6,7.61,98.28,4.43,4.96
2016,11,18,11,192.2,7.09,98.23,5.02,5.16
2016,11,18,12,189.2,7.69,98.17,5.53,5.36
2016,11,18,13,193.3,8.71,98.12,5.78,5.49
2016,11,18,14,205.0,10.14,98.11,5.59,5.41
2016,11,18,15,215.5,10.9,98.15,5.07,5.17
2016,11,18,16,219.7,11.48,98.23,4.38,4.91
2016,11,18,17,219.2,11.86,98.32,4.0,4.83
2016,11,18,18,218.6,11.86,98.43,3.87,4.78
2016,11,18,19,215.6,11.55,98.52,3.58,4.68
2016,11,18,20,211.1,11.44,98.62,3.25,4.57
2016,11,18,21,207.9,11.21,98.7,3.03,4.55
2016,11,18,22,207.6,10.93,98.75,3.0,4.57
2016,11,18,23,210.2,10.89,98.8,3.1,4.63
2016,11,19,0,212.3,10.66,98.87,3.19,4.68
2016,11,19,1,217.2,10.47,98.94,3.34,4.7
2016,11,19,2,222.3,10.48,99.02,3.42,4.65
2016,11,19,3,223.5,10.02,99.1,3.39,4.58
2016,11,19,4,219.7,10.06,99.18,3.3,4.55
2016,11,19,5,216.2,10.32,99.25,3.74,4.63
2016,11,19,6,209.8,10.11,99.32,3.99,4.73
2016,11,19,7,201.8,9.99,99.37,3.91,4.74
2016,11,19,8,193.2,10.23,99.44,3.66,4.72
2016,11,19,9,183.7,10.11,99.49,3.44,4.73
2016,11,19,10,179.3,10.05,99.54,3.49,4.77
2016,11,19,11,175.8,9.9,99.55,3.69,4.82
2016,11,19,12,172.9,9.47,99.54,3.97,4.9
2016,11,19,13,174.1,9.09,99.51,4.29,5.01
2016,11,19,14,178.6,8.86,99.49,4.49,5.08
2016,11,19,15,183.1,8.93,99.48,4.43,5.07
2016,11,19,16,186.6,9.16,99.49,4.18,4.98
2016,11,19,17,186.4,8.9,99.53,3.94,4.91
2016,11,19,18,184.7,8.71,99.55,3.67,4.83
2016,11,19,19,187.1,8.71,99.56,3.58,4.8
2016,11,19,20,186.5,8.42,99.57,3.41,4.77
2016,11,19,21,187.6,8.21,99.57,3.36,4.76
2016,11,19,22,187.9,8.12,99.58,3.22,4.74
2016,11,19,23,190.2,7.94,99.57,3.1,4.7
2016,11,20,0,197.6,8.15,99.58,3.16,4.7
2016,11,20,1,204.2,8.51,99.6,3.31,4.71
2016,11,20,2,204.0,8.66,99.63,3.39,4.68
2016,11,20,3,199.0,8.69,99.65,3.47,4.69
2016,11,20,4,190.7,8.46,99.65,3.4,4.69
2016,11,20,5,177.1,7.82,99.65,3.1,4.65
2016,11,20,6,164.5,7.7,99.64,2.91,4.62
2016,11,20,7,155.3,8.07,99.63,2.86,4.61
2016,11,20,8,148.8,8.33,99.63,2.86,4.61
2016,11,20,9,142.9,8.55,99.59,3.02,4.65
2016,11,20,10,139.6,9.12,99.52,3.44,4.76
2016,11,20,11,137.9,9.25,99.45,3.9,4.89
2016,11,20,12,134.7,9.96,99.35,4.22,4.98
2016,11,20,13,125.2,11.22,99.15,4.44,5.01
2016,11,20,14,117.9,12.58,98.92,4.43,4.98
2016,11,20,15,123.8,14.99,98.72,4.18,4.87
2016,11,20,16,135.9,15.37,98.6,3.77,4.76
2016,11,20,17,142.6,14.08,98.45,4.12,4.91
2016,11,20,18,145.6,13.3,98.3,4.94,5.23
2016,11,20,19,159.1,13.08,98.17,6.18,5.72
2016,11,20,20,181.0,14.29,98.12,7.76,6.36
2016,11,20,21,195.2,15.12,98.18,8.36,6.65
2016,11,20,22,204.5,15.1,98.32,8.32,6.62
2016,11,20,23,212.1,14.3,98.49,7.95,6.45
2016,11,21,0,217.8,13.18,98.69,7.54,6.28
2016,11,21,1,224.0,12.62,98.91,7.3,6.13
2016,11,21,2,227.5,12.02,99.15,6.96,5.92
2016,11,21,3,232.6,11.34,99.35,6.47,5.65
2016,11,21,4,237.7,10.29,99.5,6.0,5.38
2016,11,21,5,236.2,8.69,99.61,5.44,5.22
2016,11,21,6,228.2,7.78,99.73,5.16,5.15
2016,11,21,7,216.5,6.72,99.82,4.84,5.12
2016,11,21,8,200.0,5.95,99.91,4.46,5.12
2016,11,21,9,180.2,5.39,99.97,5.05,5.31
2016,11,21,10,158.2,4.73,100.02,5.69,5.51
2016,11,21,11,131.1,4.27,100.04,6.05,5.63
2016,11,21,12,107.4,4.64,100.03,6.25,5.71
2016,11,21,13,90.3,5.47,100.0,6.25,5.73
2016,11,21,14,85.2,6.4,99.97,6.09,5.68
2016,11,21,15,84.9,6.94,99.93,6.03,5.68
2016,11,21,16,94.9,6.71,99.9,6.24,5.78
2016,11,21,17,112.0,6.33,99.88,6.46,5.89
2016,11,21,18,124.8,6.34,99.88,6.46,5.93
2016,11,21,19,144.1,7.05,99.92,6.5,5.94
2016,11,21,20,143.1,7.27,99.95,6.37,5.87
2016,11,21,21,132.9,7.48,99.95,6.16,5.77
2016,11,21,22,127.0,8.02,99.92,6.3,5.77
2016,11,21,23,124.5,8.67,99.85,6.45,5.77
2016,11,22,0,135.3,9.28,99.84,6.68,5.81
2016,11,22,1,146.8,9.22,99.83,6.82,5.9
2016,11,22,2,152.1,8.54,99.81,6.71,5.89
2016,11,22,3,153.4,7.92,99.79,6.38,5.81
2016,11,22,4,156.0,7.27,99.8,6.23,5.78
2016,11,22,5,168.4,7.1,99.85,6.31,5.81
2016,11,22,6,181.8,6.82,99.91,6.47,5.86
2016,11,22,7,185.7,7.03,99.99,6.67,5.95
2016,11,22,8,185.9,7.05,100.09,6.67,5.98
2016,11,22,9,182.1,6.88,100.18,7.0,6.1
2016,11,22,10,178.0,7.01,100.26,7.58,6.31
2016,11,22,11,177.7,7.24,100.32,8.15,6.54
2016,11,22,12,182.8,7.49,100.37,9.02,6.85
2016,11,22,13,181.0,6.85,100.4,9.4,7.02
2016,11,22,14,178.5,7.15,100.45,9.12,6.95
2016,11,22,15,179.0,7.79,100.49,8.43,6.7
2016,11,22,16,181.7,8.18,100.52,7.78,6.45
2016,11,22,17,184.2,8.34,100.58,7.33,6.24
2016,11,22,18,186.5,8.32,100.64,6.9,6.05
2016,11,22,19,187.6,8.17,100.71,6.55,5.9
2016,11,22,20,186.6,8.03,100.76,6.2,5.76
2016,11,22,21,186.8,8.0,100.8,5.91,5.66
2016,11,22,22,189.2,7.81,100.84,5.86,5.63
2016,11,22,23,191.8,7.59,100.87,5.99,5.67
2016,11,23,0,193.3,7.68,100.89,6.09,5.71
2016,11,23,1,196.3,7.68,100.92,6.12,5.73
2016,11,23,2,198.2,7.75,100.96,6.05,5.72
2016,11,23,3,201.6,7.86,100.99,5.9,5.67
2016,11,23,4,203.7,7.7,101.01,5.72,5.61
2016,11,23,5,205.2,7.3,101.04,5.52,5.53
2016,11,23,6,207.1,7.23,101.07,5.43,5.5
2016,11,23,7,207.8,7.0,101.1,5.37,5.48
2016,11,23,8,208.9,6.98,101.17,5.35,5.46
2016,11,23,9,216.2,7.17,101.25,5.68,5.58
2016,11,23,10,223.7,7.26,101.3,6.54,5.87
2016,11,23,11,225.6,7.01,101.3,7.69,6.26
2016,11,23,12,228.3,6.48,101.29,8.56,6.56
2016,11,23,13,235.7,6.2,101.3,8.93,6.7
2016,11,23,14,249.8,6.48,101.32,8.59,6.58
2016,11,23,15,265.8,6.97,101.38,7.17,6.17
2016,11,23,16,280.6,7.68,101.46,6.58,5.87
2016,11,23,17,294.3,7.83,101.53,5.96,5.49
2016,11,23,18,302.3,8.14,101.58,5.02,5.07
2016,11,23,19,305.7,8.1,101.62,4.22,4.82
2016,11,23,20,308.7,8.35,101.69,3.82,4.68
2016,11,23,21,310.6,8.46,101.74,3.33,4.51
2016,11,23,22,311.5,8.72,101.81,2.96,4.35
2016,11,23,23,311.0,8.77,101.85,2.65,4.23
2016,11,24,0,311.9,8.75,101.9,2.36,4.15
2016,11,24,1,316.3,8.76,101.94,2.26,4.13
2016,11,24,2,320.6,8.54,101.96,1.96,4.06
2016,11,24,3,324.5,8.47,101.99,1.62,3.98
2016,11,24,4,326.8,8.22,102.02,1.17,3.88
2016,11,24,5,326.7,7.67,102.04,0.61,3.76
2016,11,24,6,323.9,7.07,102.08,0.16,3.67
2016,11,24,7,316.8,6.47,102.1,-0.1,3.63
2016,11,24,8,305.9,6.11,102.13,-0.09,3.65
2016,11,24,9,296.3,6.29,102.17,1.45,4.05
2016,11,24,10,290.0,6.55,102.2,4.18,4.78
2016,11,24,11,284.7,6.27,102.22,5.93,5.31
2016,11,24,12,279.5,5.9,102.19,6.75,5.62
2016,11,24,13,277.9,5.98,102.16,6.73,5.69
2016,11,24,14,288.8,6.63,102.18,6.12,5.55
2016,11,24,15,298.4,7.16,102.19,5.26,5.32
2016,11,24,16,305.0,7.34,102.19,4.75,5.15
2016,11,24,17,310.1,7.3,102.18,4.49,5.03
2016,11,24,18,313.0,6.95,102.18,3.68,4.8
2016,11,24,19,314.8,6.77,102.19,3.78,4.8
2016,11,24,20,315.8,6.58,102.22,3.43,4.69
2016,11,24,21,313.3,6.13,102.24,3.32,4.65
2016,11,24,22,308.4,5.89,102.23,3.53,4.69
2016,11,24,23,302.2,5.91,102.21,2.99,4.55
2016,11,25,0,300.0,6.26,102.21,2.72,4.5
2016,11,25,1,296.7,6.56,102.18,2.73,4.52
2016,11,25,2,292.7,6.88,102.12,2.87,4.57
2016,11,25,3,296.1,7.24,102.1,3.0,4.61
2016,11,25,4,294.5,7.21,102.06,3.28,4.69
2016,11,25,5,295.3,7.15,102.05,3.48,4.73
2016,11,25,6,295.4,6.96,102.06,3.6,4.75
2016,11,25,7,289.6,6.69,102.06,3.58,4.71
2016,11,25,8,283.3,6.78,102.06,2.66,4.45
2016,11,25,9,277.1,6.93,102.05,3.56,4.67
2016,11,25,10,271.6,6.93,102.02,5.53,5.21
2016,11,25,11,266.9,6.65,102.0,6.5,5.52
2016,11,25,12,263.4,6.56,101.96,6.96,5.73
2016,11,25,13,262.6,6.78,101.93,7.12,5.83
2016,11,25,14,267.7,7.75,101.9,6.78,5.69
2016,11,25,15,273.4,9.23,101.86,6.05,5.4
2016,11,25,16,275.0,9.47,101.81,5.61,5.26
2016,11,25,17,275.3,9.35,101.77,5.62,5.26
2016,11,25,18,277.2,9.92,101.74,5.97,5.31
2016,11,25,19,277.3,9.78,101.69,6.08,5.32
2016,11,25,20,276.4,10.01,101.66,6.05,5.29
2016,11,25,21,273.6,10.11,101.61,5.94,5.24
2016,11,25,22,269.1,9.82,101.57,5.5,5.19
2016,11,25,23,266.3,9.56,101.52,5.17,5.2
2016,11,26,0,263.8,9.29,101.48,4.91,5.21
2016,11,26,1,262.6,9.21,101.43,4.97,5.26
2016,11,26,2,262.6,9.24,101.36,5.19,5.34
2016,11,26,3,264.9,9.48,101.3,5.57,5.46
2016,11,26,4,269.6,10.27,101.23,6.33,5.66
2016,11,26,5,267.0,10.34,101.17,6.7,5.83
2016,11,26,6,266.7,10.83,101.09,7.02,5.96
2016,11,26,7,265.8,11.02,101.03,7.19,6.05
2016,11,26,8,267.1,11.49,100.97,7.43,6.16
2016,11,26,9,265.3,11.43,100.9,7.82,6.33
2016,11,26,10,266.6,11.86,100.82,8.3,6.52
2016,11,26,11,274.0,13.45,100.74,8.81,6.73
2016,11,26,12,283.7,13.79,100.68,9.13,6.84
2016,11,26,13,293.2,13.84,100.65,8.73,6.54
2016,11,26,14,298.3,13.37,100.63,8.13,6.09
2016,11,26,15,299.4,12.8,100.6,7.46,5.65
2016,11,26,16,299.3,12.17,100.58,6.51,5.28
2016,11,26,17,299.8,11.6,100.54,5.68,5.03
2016,11,26,18,302.3,11.37,100.53,5.1,4.81
2016,11,26,19,306.0,11.59,100.54,4.61,4.57
2016,11,26,20,306.7,11.63,100.53,4.18,4.41
2016,11,26,21,306.3,11.56,100.53,3.93,4.38
2016,11,26,22,308.5,11.54,100.52,3.89,4.4
2016,11,26,23,314.5,11.47,100.55,3.88,4.38
2016,11,27,0,319.6,11.0,100.58,3.72,4.34
2016,11,27,1,322.2,10.26,100.64,3.34,4.33
2016,11,27,2,325.8,9.95,100.71,3.1,4.34
2016,11,27,3,331.4,9.73,100.77,2.81,4.34
2016,11,27,4,340.4,9.65,100.83,2.57,4.35
2016,11,27,5,350.9,9.51,100.91,2.27,4.32
2016,11,27,6,0.4,9.59,101.0,2.02,4.22
2016,11,27,7,9.1,10.34,101.12,2.17,4.03
2016,11,27,8,13.9,10.58,101.25,2.11,3.72
2016,11,27,9,13.8,9.82,101.35,2.32,3.53
2016,11,27,10,8.3,7.83,101.44,3.05,3.62
2016,11,27,11,357.8,6.49,101.5,3.89,3.74
2016,11,27,12,348.3,6.34,101.52,4.48,3.83
2016,11,27,13,344.8,6.88,101.57,4.61,3.88
2016,11,27,14,347.8,7.46,101.62,3.94,3.86
2016,11,27,15,354.0,8.36,101.69,2.21,3.62
2016,11,27,16,0.9,9.52,101.76,1.06,3.34
2016,11,27,17,4.5,9.71,101.83,0.68,3.2
2016,11,27,18,5.2,9.73,101.9,0.22,3.1
2016,11,27,19,7.4,9.95,101.99,-0.01,3.06
2016,11,27,20,11.8,10.59,102.08,0.23,3.01
2016,11,27,21,14.7,10.36,102.17,-0.02,2.97
2016,11,27,22,16.6,10.0,102.23,-0.42,2.92
2016,11,27,23,16.4,8.93,102.29,-1.28,2.86
2016,11,28,0,15.9,8.11,102.34,-2.27,2.82
2016,11,28,1,17.2,7.86,102.39,-2.72,2.8
2016,11,28,2,18.5,7.63,102.42,-2.9,2.76
2016,11,28,3,19.0,7.41,102.44,-3.0,2.72
2016,11,28,4,19.2,7.27,102.49,-3.05,2.69
2016,11,28,5,20.5,7.07,102.56,-3.13,2.65
2016,11,28,6,21.9,6.66,102.62,-3.23,2.6
2016,11,28,7,21.6,6.04,102.68,-3.33,2.54
2016,11,28,8,20.1,5.27,102.73,-3.35,2.5
2016,11,28,9,16.7,4.49,102.79,-2.33,2.65
2016,11,28,10,10.7,3.56,102.83,-0.34,3.06
2016,11,28,11,358.2,2.61,102.86,0.77,3.05
2016,11,28,12,332.9,2.11,102.86,1.14,3.11
2016,11,28,13,304.1,2.43,102.86,1.2,3.3
2016,11,28,14,287.7,3.49,102.85,0.23,3.35
2016,11,28,15,281.9,4.78,102.84,-1.61,2.93
2016,11,28,16,280.0,5.97,102.83,-2.49,2.79
2016,11,28,17,278.0,6.76,102.8,-2.26,2.76
2016,11,28,18,274.5,7.38,102.78,-1.89,2.81
2016,11,28,19,270.9,8.09,102.76,-1.42,2.9
2016,11,28,20,268.4,8.77,102.75,-0.89,3.02
2016,11,28,21,266.8,9.28,102.73,-0.36,3.17
2016,11,28,22,268.2,9.99,102.7,0.28,3.33
2016,11,28,23,270.5,10.3,102.66,0.97,3.52
2016,11,29,0,273.2,10.42,102.61,1.85,3.74
2016,11,29,1,275.4,10.4,102.54,2.62,3.96
2016,11,29,2,276.7,10.22,102.5,2.93,4.11
2016,11,29,3,277.7,10.18,102.46,3.03,4.2
2016,11,29,4,277.9,10.09,102.42,3.01,4.25
2016,11,29,5,277.9,10.08,102.4,2.91,4.28
2016,11,29,6,278.7,10.01,102.38,2.89,4.32
2016,11,29,7,279.5,9.7,102.37,3.15,4.39
2016,11,29,8,278.7,9.43,102.35,3.12,4.41
2016,11,29,9,274.9,9.06,102.35,3.23,4.43
2016,11,29,10,270.3,8.89,102.32,3.91,4.56
2016,11,29,11,266.3,8.89,102.28,4.54,4.71
2016,11,29,12,264.4,9.41,102.23,4.93,4.83
2016,11,29,13,264.5,10.11,102.17,5.17,4.88
2016,11,29,14,263.6,10.33,102.11,5.14,4.89
2016,11,29,15,262.7,10.68,102.04,4.99,4.84
2016,11,29,16,261.0,10.91,101.97,4.85,4.79
2016,11,29,17,261.7,11.63,101.89,5.01,4.78
2016,11,29,18,261.5,11.8,101.84,5.14,4.77
2016,11,29,19,262.0,12.04,101.78,5.16,4.77
2016,11,29,20,260.4,11.68,101.72,5.26,4.88
2016,11,29,21,260.1,11.6,101.66,5.6,5.14
2016,11,29,22,262.1,11.35,101.61,6.06,5.39
2016,11,29,23,273.0,12.06,101.58,6.39,5.49
2016,11,30,0,282.6,12.0,101.59,6.0,5.31
2016,11,30,1,285.8,11.34,101.58,5.37,5.08
2016,11,30,2,285.0,10.15,101.57,4.77,4.94
2016,11,30,3,284.5,9.46,101.55,4.29,4.79
2016,11,30,4,282.3,9.21,101.54,4.08,4.7
2016,11,30,5,281.1,9.27,101.52,4.15,4.69
2016,11,30,6,279.5,9.26,101.49,4.25,4.71
2016,11,30,7,277.3,9.21,101.48,4.32,4.76
2016,11,30,8,274.8,9.26,101.47,4.44,4.84
2016,11,30,9,272.8,9.32,101.47,4.65,4.95
2016,11,30,10,274.0,9.27,101.45,4.96,5.07
2016,11,30,11,276.3,9.12,101.43,5.23,5.19
2016,11,30,12,279.0,9.17,101.39,5.3,5.25
2016,11,30,13,279.5,8.59,101.34,5.23,5.27
2016,11,30,14,277.2,7.94,101.28,5.07,5.25
2016,11,30,15,275.1,7.65,101.22,4.95,5.22
2016,11,30,16,276.6,7.6,101.18,5.04,5.25
2016,11,30,17,279.8,7.72,101.15,5.41,5.4
2016,11,30,18,280.8,8.31,101.12,5.91,5.59
2016,11,30,19,282.6,8.86,101.09,6.34,5.74
2016,11,30,20,286.0,9.13,101.07,6.51,5.81
2016,11,30,21,286.4,9.28,101.06,6.55,5.84
2016,11,30,22,285.8,9.09,101.03,6.56,5.86
2016,11,30,23,285.7,9.13,101.01,6.65,5.9
2016,12,1,0,289.8,9.69,100.98,6.95,5.98
2016,12,1,1,288.7,9.6,100.93,7.02,6.01
2016,12,1,2,287.3,10.07,100.86,7.03,6.01
2016,12,1,3,289.1,11.05,100.81,7.12,6.02
2016,12,1,4,290.3,11.87,100.76,7.24,6.05
2016,12,1,5,290.2,12.31,100.71,7.31,6.08
2016,12,1,6,289.7,13.0,100.66,7.42,6.09
2016,12,1,7,290.5,13.7,100.61,7.48,6.08
2016,12,1,8,291.2,14.15,100.57,7.38,6.0
2016,12,1,9,292.7,14.47,100.54,7.33,5.95
2016,12,1,10,292.9,14.47,100.51,7.4,5.95
2016,12,1,11,292.5,14.55,100.47,7.53,5.98
2016,12,1,12,292.9,14.72,100.41,7.71,6.05
2016,12,1,13,293.6,14.74,100.35,7.82,6.1
2016,12,1,14,294.8,14.84,100.31,7.75,6.09
2016,12,1,15,296.8,14.93,100.28,7.55,6.05
2016,12,1,16,300.3,14.83,100.26,7.34,5.96
2016,12,1,17,304.9,14.32,100.28,6.99,5.78
2016,12,1,18,309.2,13.83,100.29,6.55,5.5
2016,12,1,19,313.6,13.62,100.32,6.13,5.21
2016,12,1,20,318.2,13.45,100.35,5.48,4.79
2016,12,1,21,326.3,14.19,100.43,4.81,4.13
2016,12,1,22,333.6,13.15,100.52,3.78,3.67
2016,12,1,23,337.7,11.01,100.62,2.69,3.54
2016,12,2,0,340.5,10.2,100.72,1.89,3.46
2016,12,2,1,340.9,9.67,100.82,1.3,3.41
2016,12,2,2,339.2,9.17,100.92,0.7,3.37
2016,12,2,3,338.6,9.01,101.02,0.23,3.32
2016,12,2,4,339.3,8.84,101.09,-0.17,3.26
2016,12,2,5,337.8,8.49,101.15,-0.66,3.15
2016,12,2,6,332.7,8.21,101.2,-1.07,3.06
